,N,Filter,phase,mag,kind,phase bin
85,5,I,0.08508508508508508,12.598129429143974,slow,0.07500000000000001
86,5,I,0.08608608608608609,12.598659923651217,slow,0.07500000000000001
87,5,I,0.08708708708708708,12.599182819519651,slow,0.07500000000000001
88,5,I,0.08808808808808809,12.599698096064897,slow,0.07500000000000001
89,5,I,0.0890890890890891,12.600205732903971,slow,0.07500000000000001
90,5,I,0.09009009009009009,12.600705709956102,slow,0.07500000000000001
91,5,I,0.09109109109109108,12.601198007443514,slow,0.07500000000000001
92,5,I,0.0920920920920921,12.601682605892218,slow,0.07500000000000001
93,5,I,0.09309309309309309,12.602159486132777,slow,0.07500000000000001
94,5,I,0.09409409409409408,12.602628629301067,slow,0.07500000000000001
95,5,I,0.0950950950950951,12.60309001683902,slow,0.07500000000000001
