,Gaia period,Name,Nobs,Outliers1,Outliers3,Subtype,Type,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
487,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
488,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
489,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.7885739030322892,30.0,0.32982533044697304,0.8119549015020655,0.5170163322246348,1.0245923561658836,0.08971442941782418,0.2537507256465015,-0.051897325594650996,0.004
490,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121394692971164,35.0,0.00949686621973373,1.0248817167256292,0.9799683099681289,1.0249424125347646,0.008356100912334716,0.0236346224775639,0.0005609453587337697,0.004
491,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
492,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
493,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,1.024952679975648,30.0,5.283346733439037e-05,1.0249540522996217,1.0248553804256868,1.025047893593169,2.8982052490663198e-05,8.197362339540967e-05,3.0902235685152307e-09,0.007
494,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,1.0249263651948142,35.0,4.2466136856227695e-05,1.024921359428487,1.0248825480639698,1.0249777910904758,1.4930833794322114e-05,4.223077529893775e-05,-2.1780649841291877e-10,0.007
495,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
496,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
497,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.7885739030322892,30.0,0.32982533044697304,0.8119549015020655,0.5170163322246348,1.0245923561658836,0.08971442941782418,0.2537507256465015,-0.05189732559465099,0.014
498,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121394692971164,35.0,0.00949686621973373,1.0248817167256292,0.9799683099681289,1.0249424125347646,0.008356100912334715,0.023634622477563896,0.0005609453587337697,0.014
499,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
500,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
501,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,1.024952679975648,30.0,5.283346733439037e-05,1.0249540522996217,1.0248553804256868,1.025047893593169,2.898205249065802e-05,8.197362339539503e-05,3.0902235685152307e-09,0.028
502,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,1.0249263651948142,35.0,4.2466136856227695e-05,1.024921359428487,1.0248825480639698,1.0249777910904758,1.4930833794330957e-05,4.223077529896276e-05,-2.1780649841291877e-10,0.028
503,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
504,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
505,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.7885739030322891,30.0,0.32982533044697304,0.8119549015020655,0.5170163322246348,1.0245923561658836,0.08971442941782416,0.2537507256465014,-0.05189732559465099,0.054
506,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121394692971164,35.0,0.00949686621973373,1.0248817167256292,0.9799683099681289,1.0249424125347646,0.008356100912334718,0.023634622477563903,0.0005609453587337697,0.054
507,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
508,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
509,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,1.024952679975648,30.0,5.283346733439037e-05,1.0249540522996217,1.0248553804256868,1.025047893593169,2.898205249066903e-05,8.197362339542616e-05,3.0902235685152307e-09,0.106
510,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,1.0249263651948142,35.0,4.2466136856227695e-05,1.024921359428487,1.0248825480639698,1.0249777910904758,1.4930833794326977e-05,4.2230775298951504e-05,-2.1780649841291877e-10,0.106
511,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
512,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
513,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.7885739030322892,30.0,0.32982533044697304,0.8119549015020655,0.5170163322246348,1.0245923561658836,0.08971442941782418,0.2537507256465015,-0.051897325594650996,0.206
514,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121394692971164,35.0,0.00949686621973373,1.0248817167256292,0.9799683099681289,1.0249424125347646,0.008356100912334718,0.023634622477563903,0.0005609453587337697,0.206
515,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
516,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
517,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.5,0.0,T2CEP,CEP,1.024952679975648,30.0,5.283346733439037e-05,1.0249540522996217,1.0248553804256868,1.025047893593169,2.8982052490663198e-05,8.197362339540967e-05,3.0902235685152307e-09,0.4
518,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,1.0249263651948142,35.0,4.2466136856227695e-05,1.024921359428487,1.0248825480639698,1.0249777910904758,1.4930833794324775e-05,4.223077529894528e-05,-2.1780649841291877e-10,0.4
519,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
520,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
521,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.882310726629173,30.0,0.12475807884439519,0.9993286034837792,0.5616984551227474,1.0250558253165973,0.08260379933596304,0.2336388266489292,0.04589231891976777,0.001
522,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.0,0.0,T2CEP,CEP,2.1448764470620203,35.0,1.660287706862722,2.144872994227616,1.024979566371181,3.264778576061154,0.4232741452501132,1.197200073629179,-1.5024282552870558,0.001
523,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
524,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
525,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.8951070208838849,30.0,0.09628911572881357,1.0249792934768243,0.5678018999468333,1.0250062874796686,0.08502792079063846,0.24049527752501237,0.05820344457847152,0.002
526,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,0.8297347769807277,35.0,0.215449080174279,0.8470067948013714,0.6173044949054665,1.0159115919686106,0.06539648429786567,0.18496919005112158,-0.016183082438699325,0.002
527,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
528,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
529,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.882310726629173,30.0,0.12475807884439519,0.9993286034837792,0.5616984551227474,1.0250558253165973,0.08260379933596304,0.2336388266489292,0.04589231891976777,0.004
530,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.0,0.0,T2CEP,CEP,2.14487644706202,35.0,1.660287706862722,2.144872994227616,1.024979566371181,3.264778576061154,0.4232741452501132,1.197200073629179,-1.5024282552870558,0.004
531,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
532,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
533,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.8951070208838849,30.0,0.09628911572881357,1.0249792934768243,0.5678018999468333,1.0250062874796686,0.08502792079063848,0.2404952775250124,0.05820344457847152,0.007
534,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,0.8297347769807276,35.0,0.215449080174279,0.8470067948013714,0.6173044949054665,1.0159115919686106,0.06539648429786567,0.18496919005112158,-0.016183082438699325,0.007
535,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
536,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
537,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.882310726629173,30.0,0.12475807884439519,0.9993286034837792,0.5616984551227474,1.0250558253165973,0.08260379933596303,0.23363882664892915,0.04589231891976777,0.014
538,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.0,0.0,T2CEP,CEP,2.1448764470620203,35.0,1.660287706862722,2.144872994227616,1.024979566371181,3.264778576061154,0.4232741452501133,1.1972000736291792,-1.5024282552870558,0.014
539,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
540,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
541,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.895107020883885,30.0,0.09628911572881357,1.0249792934768243,0.5678018999468333,1.0250062874796686,0.08502792079063846,0.24049527752501237,0.05820344457847152,0.028
542,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,0.8297347769807277,35.0,0.215449080174279,0.8470067948013714,0.6173044949054665,1.0159115919686106,0.06539648429786567,0.18496919005112158,-0.016183082438699325,0.028
543,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
544,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
545,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.882310726629173,30.0,0.12475807884439519,0.9993286034837792,0.5616984551227474,1.0250558253165973,0.08260379933596304,0.2336388266489292,0.04589231891976777,0.054
546,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.0,0.0,T2CEP,CEP,2.1448764470620203,35.0,1.660287706862722,2.144872994227616,1.024979566371181,3.264778576061154,0.4232741452501132,1.197200073629179,-1.5024282552870558,0.054
547,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
548,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
549,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.8951070208838849,30.0,0.09628911572881357,1.0249792934768243,0.5678018999468333,1.0250062874796686,0.08502792079063848,0.2404952775250124,0.05820344457847152,0.106
550,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,0.8297347769807277,35.0,0.215449080174279,0.8470067948013714,0.6173044949054665,1.0159115919686106,0.06539648429786567,0.18496919005112158,-0.016183082438699325,0.106
551,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
552,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
553,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.882310726629173,30.0,0.12475807884439519,0.9993286034837792,0.5616984551227474,1.0250558253165973,0.08260379933596304,0.2336388266489292,0.04589231891976777,0.206
554,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.0,0.0,T2CEP,CEP,2.14487644706202,35.0,1.660287706862722,2.144872994227616,1.024979566371181,3.264778576061154,0.4232741452501133,1.1972000736291792,-1.5024282552870558,0.206
555,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
556,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
557,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.8951070208838849,30.0,0.09628911572881357,1.0249792934768243,0.5678018999468333,1.0250062874796686,0.08502792079063848,0.2404952775250124,0.05820344457847152,0.4
558,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.0,T2CEP,CEP,0.8297347769807277,35.0,0.215449080174279,0.8470067948013714,0.6173044949054665,1.0159115919686106,0.06539648429786567,0.18496919005112158,-0.016183082438699325,0.4
559,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
560,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
561,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0128210923157377,30.0,0.009043101013671841,1.0249267899008685,0.9821965204660111,1.0250450038360657,0.00795383483077493,0.022496842181114834,0.0005076146576859079,0.001
562,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,0.7823929056130792,35.0,0.197712031584027,1.0006946591435777,0.2080534259038196,1.024913719955981,0.1483857748965263,0.41969835064381733,0.16269397550290526,0.001
563,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
564,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
565,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.9158184778027809,30.0,0.08089947800242339,1.0249151434129766,0.6408689861656812,1.0249410377123833,0.07142649639902549,0.20202463984058977,0.04106956762107829,0.002
566,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.25,T2CEP,CEP,1.4221541426672708,35.0,0.5351429008068856,1.0249721503555242,0.45362220391349883,2.9944027097348975,0.413999213818825,1.1709666059887625,1.0711430540309566,0.002
567,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
568,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
569,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0128210923157377,30.0,0.009043101013671841,1.0249267899008685,0.9821965204660111,1.0250450038360657,0.007953834830774928,0.02249684218111483,0.0005076146576859079,0.004
570,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,0.7823929056130792,35.0,0.197712031584027,1.0006946591435777,0.2080534259038196,1.024913719955981,0.1483857748965263,0.41969835064381733,0.16269397550290526,0.004
571,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
572,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
573,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.9158184778027809,30.0,0.08089947800242339,1.0249151434129766,0.6408689861656812,1.0249410377123833,0.07142649639902547,0.20202463984058974,0.04106956762107829,0.007
574,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.25,T2CEP,CEP,1.4221541426672708,35.0,0.5351429008068856,1.0249721503555242,0.45362220391349883,2.9944027097348975,0.4139992138188251,1.1709666059887627,1.0711430540309566,0.007
575,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
576,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
577,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.012821092315738,30.0,0.009043101013671841,1.0249267899008685,0.9821965204660111,1.0250450038360657,0.007953834830774918,0.0224968421811148,0.0005076146576859078,0.014
578,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,0.7823929056130792,35.0,0.197712031584027,1.0006946591435777,0.2080534259038196,1.024913719955981,0.1483857748965263,0.41969835064381733,0.16269397550290526,0.014
579,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
580,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
581,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.9158184778027811,30.0,0.08089947800242339,1.0249151434129766,0.6408689861656812,1.0249410377123833,0.07142649639902549,0.20202463984058977,0.04106956762107828,0.028
582,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.25,T2CEP,CEP,1.4221541426672708,35.0,0.5351429008068856,1.0249721503555242,0.45362220391349883,2.9944027097348975,0.4139992138188251,1.1709666059887627,1.0711430540309566,0.028
583,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
584,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
585,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0128210923157377,30.0,0.009043101013671841,1.0249267899008685,0.9821965204660111,1.0250450038360657,0.007953834830774935,0.02249684218111485,0.0005076146576859078,0.054
586,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,0.7823929056130792,35.0,0.197712031584027,1.0006946591435777,0.2080534259038196,1.024913719955981,0.1483857748965263,0.41969835064381733,0.16269397550290526,0.054
587,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
588,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
589,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.9158184778027809,30.0,0.08089947800242339,1.0249151434129766,0.6408689861656812,1.0249410377123833,0.07142649639902549,0.20202463984058977,0.04106956762107828,0.106
590,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.25,T2CEP,CEP,1.4221541426672708,35.0,0.5351429008068856,1.0249721503555242,0.45362220391349883,2.9944027097348975,0.413999213818825,1.1709666059887625,1.0711430540309566,0.106
591,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
592,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
593,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0128210923157377,30.0,0.009043101013671841,1.0249267899008685,0.9821965204660111,1.0250450038360657,0.007953834830774928,0.02249684218111483,0.0005076146576859079,0.206
594,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,0.7823929056130792,35.0,0.197712031584027,1.0006946591435777,0.2080534259038196,1.024913719955981,0.1483857748965263,0.41969835064381733,0.16269397550290526,0.206
595,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.206
596,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.4
597,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,0.9158184778027809,30.0,0.08089947800242339,1.0249151434129766,0.6408689861656812,1.0249410377123833,0.07142649639902547,0.20202463984058974,0.04106956762107829,0.4
598,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.25,T2CEP,CEP,1.422154142667271,35.0,0.5351429008068856,1.0249721503555242,0.45362220391349883,2.9944027097348975,0.4139992138188251,1.1709666059887627,1.0711430540309566,0.4
599,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.4
600,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.001
601,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0242569417478158,30.0,0.0006048645051613098,1.024972868015121,1.022387415859849,1.0250382597094787,0.0004838496865298138,0.0013685335776808668,1.7854629846986208e-06,0.001
602,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,1.024963696742051,35.0,1.749783257633437e-05,1.024957839573423,1.0249326013401459,1.0250036950402714,1.095396617701091e-05,3.098249505860999e-05,5.680579045188862e-10,0.001
603,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.001
604,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.002
605,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.6483900857330313,30.0,0.48182816980213394,0.6747720572318279,0.23790025682716961,1.018779317960722,0.13446699158084036,0.3803300863702665,-0.10489277402109817,0.002
606,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121142644098144,35.0,0.009533442326616444,1.024868611827452,0.9798856390180263,1.0249562817267934,0.008370266292814236,0.023674688223944522,0.0005622163601432305,0.002
607,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.002
608,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.004
609,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0242569417478158,30.0,0.0006048645051613098,1.024972868015121,1.022387415859849,1.0250382597094787,0.00048384968652980177,0.0013685335776808328,1.7854629846986208e-06,0.004
610,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,1.0249636967420512,35.0,1.749783257633437e-05,1.024957839573423,1.0249326013401459,1.0250036950402714,1.0953966177002402e-05,3.0982495058585925e-05,5.680579045188861e-10,0.004
611,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.004
612,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.007
613,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.6483900857330313,30.0,0.48182816980213394,0.6747720572318279,0.23790025682716961,1.018779317960722,0.13446699158084036,0.38033008637026644,-0.10489277402109817,0.007
614,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121142644098144,35.0,0.009533442326616444,1.024868611827452,0.9798856390180263,1.0249562817267934,0.008370266292814238,0.023674688223944525,0.0005622163601432304,0.007
615,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.007
616,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.014
617,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0242569417478158,30.0,0.0006048645051613098,1.024972868015121,1.022387415859849,1.0250382597094787,0.0004838496865298036,0.001368533577680838,1.7854629846986208e-06,0.014
618,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,1.0249636967420512,35.0,1.749783257633437e-05,1.024957839573423,1.0249326013401459,1.0250036950402714,1.0953966177014256e-05,3.098249505861945e-05,5.680579045188861e-10,0.014
619,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.014
620,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.028
621,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.6483900857330314,30.0,0.48182816980213394,0.6747720572318279,0.23790025682716961,1.018779317960722,0.13446699158084036,0.38033008637026644,-0.10489277402109817,0.028
622,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121142644098144,35.0,0.009533442326616444,1.024868611827452,0.9798856390180263,1.0249562817267934,0.008370266292814225,0.02367468822394449,0.0005622163601432304,0.028
623,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.028
624,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.054
625,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0242569417478158,30.0,0.0006048645051613098,1.024972868015121,1.022387415859849,1.0250382597094787,0.00048384968652980063,0.0013685335776808295,1.7854629846986208e-06,0.054
626,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.5,0.0,T2CEP,CEP,1.024963696742051,35.0,1.749783257633437e-05,1.024957839573423,1.0249326013401459,1.0250036950402714,1.095396617701091e-05,3.098249505860999e-05,5.680579045188862e-10,0.054
627,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.054
628,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.106
629,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.0,0.0,T2CEP,CEP,0.6483900857330311,30.0,0.48182816980213394,0.6747720572318279,0.23790025682716961,1.018779317960722,0.13446699158084036,0.38033008637026644,-0.10489277402109817,0.106
630,16.941260056979903,6.050413068034176e+18,"(30.0, 50.0]",0.25,0.25,T2CEP,CEP,1.0121142644098144,35.0,0.009533442326616444,1.024868611827452,0.9798856390180263,1.0249562817267934,0.008370266292814236,0.023674688223944522,0.0005622163601432305,0.106
631,16.941260056979903,6.050413068034176e+18,"(50.0, inf]",,,T2CEP,CEP,,,,,,,,,,0.106
632,16.941260056979903,6.050413068034176e+18,"(10.0, 20.0]",,,T2CEP,CEP,,,,,,,,,,0.206
633,16.941260056979903,6.050413068034176e+18,"(20.0, 30.0]",0.25,0.25,T2CEP,CEP,1.0242569417478158,30.0,0.0006048645051613098,1.024972868015121,1.022387415859849,1.0250382597094787,0.00048384968652980177,0.0013685335776808328,1.7854629846986208e-06,0.206
