,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
27,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.025
28,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.063
29,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.3333333333333333,0.0,0.23663569822701522,20.5,0.13997200103091662,0.3015282453637977,0.10599124912344829,0.30153100702677993,0.011955508211070543,0.09260696839384448,-0.006948001980185881,0.063
30,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.08333333333333333,0.2849091438404351,30.5,3.4753914227155516e-06,0.3015291031013776,0.3015235327965775,0.3015308524140401,0.007176032268144067,0.05558530693273801,0.003314453941450285,0.063
31,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.063
32,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.159
33,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.3333333333333333,0.08333333333333333,0.2881755133737361,20.5,4.803415915742436e-06,0.30152946087538335,0.30152338762650943,0.30153045366799613,0.005765524042306796,0.04465955719602538,0.00213956267226659,0.159
34,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.3333333333333333,0.0,0.24540757952601527,30.5,0.11877160451993808,0.30152563060857823,0.1309895669350846,0.3015306905990523,0.01034496726388068,0.08013177186014156,-0.00464337586918042,0.159
35,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.159
36,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.4
37,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.4166666666666667,0.16666666666666666,0.2696837205211684,20.5,4.605018849484778e-06,0.30152565457631453,0.19890344216988226,0.30153062588276514,0.009279273983583018,0.07187694720662557,0.00609409935724771,0.4
