,N,Filter,phase,mag,kind,phase bin
1080,55,I,0.08008008008008007,14.186267428452515,fast,0.07500000000000001
1081,55,I,0.08108108108108107,14.186957517858485,fast,0.07500000000000001
1082,55,I,0.08208208208208206,14.187611993750687,fast,0.07500000000000001
1083,55,I,0.08308308308308307,14.188230830239787,fast,0.07500000000000001
1084,55,I,0.08408408408408408,14.188814002846243,fast,0.07500000000000001
1085,55,I,0.08508508508508507,14.189361488501284,fast,0.07500000000000001
1086,55,I,0.08608608608608607,14.189873265547822,fast,0.07500000000000001
1087,55,I,0.08708708708708707,14.190349313741308,fast,0.07500000000000001
1088,55,I,0.08808808808808807,14.190789614250528,fast,0.07500000000000001
1089,55,I,0.08908908908908908,14.191194149658358,fast,0.07500000000000001
1090,55,I,0.09009009009009007,14.191562903962444,fast,0.07500000000000001
1091,55,I,0.09109109109109108,14.191895862575837,fast,0.07500000000000001
1092,55,I,0.09209209209209207,14.192193012327573,fast,0.07500000000000001
1093,55,I,0.09309309309309308,14.192454341463192,fast,0.07500000000000001
1094,55,I,0.09409409409409408,14.192679839645201,fast,0.07500000000000001
1095,55,I,0.09509509509509508,14.192869497953488,fast,0.07500000000000001
1096,55,I,0.0960960960960961,14.19302330888567,fast,0.07500000000000001
1097,55,I,0.09709709709709709,14.193141266357392,fast,0.07500000000000001
1098,55,I,0.0980980980980981,14.193223365702568,fast,0.07500000000000001
1099,55,I,0.0990990990990991,14.193269603673565,fast,0.07500000000000001
1100,55,I,0.10010010010010009,14.19327997844133,fast,0.125
1101,55,I,0.1011011011011011,14.193254489595464,fast,0.125
1102,55,I,0.10210210210210209,14.193193138144238,fast,0.125
1103,55,I,0.1031031031031031,14.193095926514557,fast,0.125
1104,55,I,0.1041041041041041,14.192962858551855,fast,0.125
1105,55,I,0.1051051051051051,14.192793939519948,fast,0.125
1106,55,I,0.1061061061061061,14.192589176100828,fast,0.125
1107,55,I,0.1071071071071071,14.192348576394396,fast,0.125
1108,55,I,0.1081081081081081,14.192072149918143,fast,0.125
1109,55,I,0.1091091091091091,14.19175990760677,fast,0.125
1110,55,I,0.1101101101101101,14.19141186181176,fast,0.125
1111,55,I,0.1111111111111111,14.191028026300888,fast,0.125
1112,55,I,0.1121121121121121,14.190608416257671,fast,0.125
1113,55,I,0.1131131131131131,14.190153048280779,fast,0.125
1114,55,I,0.11411411411411411,14.189661940383367,fast,0.125
1115,55,I,0.1151151151151151,14.189135111992368,fast,0.125
1116,55,I,0.11611611611611611,14.188572583947725,fast,0.125
1117,55,I,0.11711711711711711,14.18797437850156,fast,0.125
1118,55,I,0.1181181181181181,14.187340519317306,fast,0.125
1119,55,I,0.11911911911911911,14.186671031468762,fast,0.125
1120,55,I,0.1201201201201201,14.185965941439099,fast,0.125
1121,55,I,0.12112112112112111,14.18522527711982,fast,0.125
1122,55,I,0.12212212212212212,14.18444906780965,fast,0.125
1123,55,I,0.12312312312312311,14.183637344213384,fast,0.125
1124,55,I,0.12412412412412412,14.182790138440668,fast,0.125
1125,55,I,0.1251251251251251,14.181907484004725,fast,0.125
1126,55,I,0.12612612612612611,14.18098941582104,fast,0.125
1127,55,I,0.1271271271271271,14.180035970205966,fast,0.125
1128,55,I,0.12812812812812813,14.179047184875298,fast,0.125
1129,55,I,0.12912912912912913,14.178023098942777,fast,0.125
1130,55,I,0.1301301301301301,14.176963752918539,fast,0.125
1131,55,I,0.13113113113113112,14.175869188707523,fast,0.125
1132,55,I,0.13213213213213212,14.174739449607799,fast,0.125
1133,55,I,0.13313313313313313,14.173574580308866,fast,0.125
1134,55,I,0.1341341341341341,14.172374626889882,fast,0.125
1135,55,I,0.13513513513513514,14.171139636817841,fast,0.125
1136,55,I,0.13613613613613612,14.169869658945693,fast,0.125
1137,55,I,0.13713713713713713,14.16856474351041,fast,0.125
1138,55,I,0.13813813813813813,14.167224942131009,fast,0.125
1139,55,I,0.13913913913913914,14.165850307806497,fast,0.125
1140,55,I,0.14014014014014012,14.164440894913783,fast,0.125
1141,55,I,0.14114114114114112,14.162996759205523,fast,0.125
1142,55,I,0.14214214214214213,14.16151795780792,fast,0.125
1143,55,I,0.14314314314314314,14.160004549218453,fast,0.125
1144,55,I,0.14414414414414412,14.158456593303576,fast,0.125
1145,55,I,0.14514514514514515,14.156874151296343,fast,0.125
1146,55,I,0.14614614614614613,14.155257285793986,fast,0.125
1147,55,I,0.14714714714714713,14.15360606075544,fast,0.125
1148,55,I,0.14814814814814814,14.151920541498813,fast,0.125
1149,55,I,0.14914914914914915,14.1502007946988,fast,0.125
1150,55,I,0.15015015015015012,14.148446888384052,fast,0.175
1151,55,I,0.15115115115115113,14.146658891934473,fast,0.175
1152,55,I,0.15215215215215214,14.14483687607849,fast,0.175
1153,55,I,0.15315315315315314,14.142980912890245,fast,0.175
1154,55,I,0.15415415415415412,14.141091075786743,fast,0.175
1155,55,I,0.15515515515515516,14.139167439524961,fast,0.175
1156,55,I,0.15615615615615613,14.137210080198871,fast,0.175
1157,55,I,0.15715715715715714,14.135219075236451,fast,0.175
1158,55,I,0.15815815815815815,14.133194503396602,fast,0.175
1159,55,I,0.15915915915915915,14.131136444766048,fast,0.175
1160,55,I,0.16016016016016013,14.129044980756161,fast,0.175
1161,55,I,0.16116116116116116,14.12692019409974,fast,0.175
1162,55,I,0.16216216216216214,14.124762168847743,fast,0.175
1163,55,I,0.16316316316316315,14.122570990365956,fast,0.175
1164,55,I,0.16416416416416413,14.120346745331624,fast,0.175
1165,55,I,0.16516516516516516,14.118089521730008,fast,0.175
1166,55,I,0.16616616616616614,14.115799408850926,fast,0.175
1167,55,I,0.16716716716716715,14.113476497285202,fast,0.175
1168,55,I,0.16816816816816815,14.111120878921092,fast,0.175
1169,55,I,0.16916916916916916,14.108732646940643,fast,0.175
1170,55,I,0.17017017017017014,14.106311895816017,fast,0.175
1171,55,I,0.17117117117117117,14.103858721305743,fast,0.175
1172,55,I,0.17217217217217215,14.101373220450933,fast,0.175
1173,55,I,0.17317317317317316,14.098855491571447,fast,0.175
1174,55,I,0.17417417417417413,14.096305634262,fast,0.175
1175,55,I,0.17517517517517517,14.093723749388221,fast,0.175
1176,55,I,0.17617617617617615,14.091109939082667,fast,0.175
1177,55,I,0.17717717717717715,14.08846430674078,fast,0.175
1178,55,I,0.17817817817817816,14.085786957016797,fast,0.175
1179,55,I,0.17917917917917917,14.083077995819615,fast,0.175
1180,55,I,0.18018018018018014,14.08033753030859,fast,0.175
1181,55,I,0.18118118118118118,14.077565668889312,fast,0.175
1182,55,I,0.18218218218218216,14.074762521209308,fast,0.175
1183,55,I,0.18318318318318316,14.07192819815371,fast,0.175
1184,55,I,0.18418418418418414,14.06906281184086,fast,0.175
1185,55,I,0.18518518518518517,14.066166475617884,fast,0.175
1186,55,I,0.18618618618618615,14.063239304056204,fast,0.175
1187,55,I,0.18718718718718716,14.060281412947008,fast,0.175
1188,55,I,0.18818818818818817,14.057292919296666,fast,0.175
1189,55,I,0.18918918918918917,14.054273941322105,fast,0.175
1190,55,I,0.19019019019019015,14.051224598446133,fast,0.175
1191,55,I,0.19119119119119118,14.048145011292712,fast,0.175
1192,55,I,0.1921921921921922,14.045035301682187,fast,0.175
1193,55,I,0.19319319319319317,14.041895592626467,fast,0.175
1194,55,I,0.19419419419419418,14.038726008324165,fast,0.175
1195,55,I,0.19519519519519518,14.035526674155674,fast,0.175
1196,55,I,0.1961961961961962,14.032297716678217,fast,0.175
1197,55,I,0.19719719719719717,14.029039263620836,fast,0.175
1198,55,I,0.1981981981981982,14.02575144387934,fast,0.175
1199,55,I,0.19919919919919918,14.022434387511208,fast,0.175
1200,55,I,0.20020020020020018,14.019088225730439,fast,0.225
1201,55,I,0.2012012012012012,14.01571309090237,fast,0.225
1202,55,I,0.2022022022022022,14.012309116538432,fast,0.225
1203,55,I,0.20320320320320318,14.008876437290875,fast,0.225
1204,55,I,0.20420420420420418,14.005415188947435,fast,0.225
1205,55,I,0.2052052052052052,14.00192550842597,fast,0.225
1206,55,I,0.2062062062062062,13.998407533769035,fast,0.225
1207,55,I,0.20720720720720717,13.99486140413843,fast,0.225
1208,55,I,0.2082082082082082,13.991287259809694,fast,0.225
1209,55,I,0.20920920920920918,13.987685242166547,fast,0.225
1210,55,I,0.2102102102102102,13.984055493695308,fast,0.225
1211,55,I,0.2112112112112112,13.980398157979254,fast,0.225
1212,55,I,0.2122122122122122,13.976713379692939,fast,0.225
1213,55,I,0.21321321321321318,13.973001304596474,fast,0.225
1214,55,I,0.2142142142142142,13.969262079529761,fast,0.225
1215,55,I,0.2152152152152152,13.965495852406683,fast,0.225
1216,55,I,0.2162162162162162,13.961702772209248,fast,0.225
1217,55,I,0.21721721721721718,13.957882988981709,fast,0.225
1218,55,I,0.2182182182182182,13.954036653824613,fast,0.225
1219,55,I,0.2192192192192192,13.950163918888837,fast,0.225
1220,55,I,0.2202202202202202,13.946264937369559,fast,0.225
1221,55,I,0.2212212212212212,13.942339863500209,fast,0.225
1222,55,I,0.2222222222222222,13.938388852546352,fast,0.225
1223,55,I,0.2232232232232232,13.934412060799565,fast,0.225
1224,55,I,0.2242242242242242,13.93040964557124,fast,0.225
1225,55,I,0.2252252252252252,13.926381765186367,fast,0.225
1226,55,I,0.2262262262262262,13.922328578977272,fast,0.225
1227,55,I,0.22722722722722719,13.918250247277312,fast,0.225
1228,55,I,0.22822822822822822,13.914146931414532,fast,0.225
1229,55,I,0.2292292292292292,13.910018793705285,fast,0.225
1230,55,I,0.2302302302302302,13.905865997447812,fast,0.225
1231,55,I,0.2312312312312312,13.901688706915781,fast,0.225
1232,55,I,0.23223223223223222,13.89748708735179,fast,0.225
1233,55,I,0.2332332332332332,13.893261304960824,fast,0.225
1234,55,I,0.23423423423423423,13.889011526903692,fast,0.225
1235,55,I,0.2352352352352352,13.884737921290405,fast,0.225
1236,55,I,0.2362362362362362,13.88044065717353,fast,0.225
1237,55,I,0.2372372372372372,13.876119904541502,fast,0.225
1238,55,I,0.23823823823823823,13.8717758343119,fast,0.225
1239,55,I,0.2392392392392392,13.867408618324685,fast,0.225
1240,55,I,0.2402402402402402,13.863018429335405,fast,0.225
1241,55,I,0.24124124124124122,13.858605441008354,fast,0.225
1242,55,I,0.24224224224224222,13.854169827909715,fast,0.225
1243,55,I,0.2432432432432432,13.849711765500643,fast,0.225
1244,55,I,0.24424424424424424,13.84523143013033,fast,0.225
1245,55,I,0.2452452452452452,13.840728999029025,fast,0.225
1246,55,I,0.24624624624624622,13.836204650301031,fast,0.225
1247,55,I,0.2472472472472472,13.831658562917648,fast,0.225
1248,55,I,0.24824824824824823,13.827090916710105,fast,0.225
1249,55,I,0.2492492492492492,13.822501892362439,fast,0.225
1250,55,I,0.2502502502502502,13.81789167140435,fast,0.275
1251,55,I,0.2512512512512512,13.81326043620402,fast,0.275
1252,55,I,0.25225225225225223,13.8086083699609,fast,0.275
1253,55,I,0.25325325325325326,13.80393565669846,fast,0.275
1254,55,I,0.2542542542542542,13.799242481256917,fast,0.275
1255,55,I,0.2552552552552552,13.79452902928591,fast,0.275
1256,55,I,0.25625625625625625,13.789795487237168,fast,0.275
1257,55,I,0.25725725725725723,13.78504204235713,fast,0.275
1258,55,I,0.25825825825825827,13.780268882679541,fast,0.275
1259,55,I,0.25925925925925924,13.77547619701801,fast,0.275
1260,55,I,0.2602602602602602,13.770664174958538,fast,0.275
1261,55,I,0.26126126126126126,13.76583300685203,fast,0.275
1262,55,I,0.26226226226226224,13.760982883806754,fast,0.275
1263,55,I,0.2632632632632632,13.756113997680785,fast,0.275
1264,55,I,0.26426426426426425,13.751226541074416,fast,0.275
1265,55,I,0.2652652652652652,13.746320707322543,fast,0.275
1266,55,I,0.26626626626626626,13.74139669048701,fast,0.275
1267,55,I,0.26726726726726724,13.736454685348937,fast,0.275
1268,55,I,0.2682682682682682,13.731494887401011,fast,0.275
1269,55,I,0.26926926926926925,13.726517492839761,fast,0.275
1270,55,I,0.2702702702702703,13.721522698557786,fast,0.275
1271,55,I,0.2712712712712712,13.716510702135977,fast,0.275
1272,55,I,0.27227227227227224,13.711481701835693,fast,0.275
1273,55,I,0.2732732732732733,13.706435896590921,fast,0.275
1274,55,I,0.27427427427427425,13.701373486000413,fast,0.275
1275,55,I,0.27527527527527523,13.696294670319777,fast,0.275
1276,55,I,0.27627627627627627,13.691199650453566,fast,0.275
1277,55,I,0.27727727727727725,13.686088627947331,fast,0.275
1278,55,I,0.2782782782782783,13.680961804979642,fast,0.275
1279,55,I,0.27927927927927926,13.675819384354094,fast,0.275
1280,55,I,0.28028028028028024,13.670661569491285,fast,0.275
1281,55,I,0.28128128128128127,13.665488564420766,fast,0.275
1282,55,I,0.28228228228228225,13.660300573772977,fast,0.275
1283,55,I,0.2832832832832832,13.655097802771145,fast,0.275
1284,55,I,0.28428428428428426,13.649880457223167,fast,0.275
1285,55,I,0.28528528528528524,13.644648743513475,fast,0.275
1286,55,I,0.2862862862862863,13.639402868594864,fast,0.275
1287,55,I,0.28728728728728725,13.634143039980312,fast,0.275
1288,55,I,0.28828828828828823,13.628869465734766,fast,0.275
1289,55,I,0.28928928928928926,13.623582354466915,fast,0.275
1290,55,I,0.2902902902902903,13.618281915320935,fast,0.275
1291,55,I,0.2912912912912912,13.612968357968224,fast,0.275
1292,55,I,0.29229229229229226,13.607641892599093,fast,0.275
1293,55,I,0.2932932932932933,13.602302729914465,fast,0.275
1294,55,I,0.29429429429429427,13.596951081117535,fast,0.275
1295,55,I,0.29529529529529525,13.591587157905415,fast,0.275
1296,55,I,0.2962962962962963,13.586211172460759,fast,0.275
1297,55,I,0.29729729729729726,13.580823337443377,fast,0.275
1298,55,I,0.2982982982982983,13.575423865981808,fast,0.275
1299,55,I,0.29929929929929927,13.570012971664905,fast,0.275
1300,55,I,0.30030030030030025,13.564590868533376,fast,0.32499999999999996
1301,55,I,0.3013013013013013,13.559157771071321,fast,0.32499999999999996
1302,55,I,0.30230230230230226,13.553713894197747,fast,0.32499999999999996
1303,55,I,0.30330330330330324,13.548259453258066,fast,0.32499999999999996
1304,55,I,0.3043043043043043,13.542794664015574,fast,0.32499999999999996
1305,55,I,0.30530530530530525,13.537319742642923,fast,0.32499999999999996
1306,55,I,0.3063063063063063,13.531834905713561,fast,0.32499999999999996
1307,55,I,0.30730730730730726,13.526340370193173,fast,0.32499999999999996
1308,55,I,0.30830830830830824,13.520836353431093,fast,0.32499999999999996
1309,55,I,0.3093093093093093,13.515323073151709,fast,0.32499999999999996
1310,55,I,0.3103103103103103,13.509800747445846,fast,0.32499999999999996
1311,55,I,0.31131131131131123,13.504269594762146,fast,0.32499999999999996
1312,55,I,0.31231231231231227,13.498729833898421,fast,0.32499999999999996
1313,55,I,0.3133133133133133,13.493181683993,fast,0.32499999999999996
1314,55,I,0.3143143143143143,13.487625364516061,fast,0.32499999999999996
1315,55,I,0.31531531531531526,13.48206109526095,fast,0.32499999999999996
1316,55,I,0.3163163163163163,13.47648909633548,fast,0.32499999999999996
1317,55,I,0.31731731731731727,13.470909588153239,fast,0.32499999999999996
1318,55,I,0.3183183183183183,13.46532279142485,fast,0.32499999999999996
1319,55,I,0.3193193193193193,13.459728927149259,fast,0.32499999999999996
1320,55,I,0.32032032032032026,13.454128216604984,fast,0.32499999999999996
1321,55,I,0.3213213213213213,13.448520881341363,fast,0.32499999999999996
1322,55,I,0.32232232232232233,13.442907143169789,fast,0.32499999999999996
1323,55,I,0.3233233233233233,13.437287224154941,fast,0.32499999999999996
1324,55,I,0.3243243243243243,13.431661346605992,fast,0.32499999999999996
1325,55,I,0.32532532532532527,13.426029733067821,fast,0.32499999999999996
1326,55,I,0.3263263263263263,13.420392606312207,fast,0.32499999999999996
1327,55,I,0.32732732732732733,13.414750189329016,fast,0.32499999999999996
1328,55,I,0.32832832832832826,13.409102705317384,fast,0.32499999999999996
1329,55,I,0.3293293293293293,13.403450377676883,fast,0.32499999999999996
1330,55,I,0.3303303303303303,13.397793429998687,fast,0.32499999999999996
1331,55,I,0.3313313313313313,13.392132086056728,fast,0.32499999999999996
1332,55,I,0.3323323323323323,13.386466569798841,fast,0.32499999999999996
1333,55,I,0.3333333333333333,13.380797105337908,fast,0.32499999999999996
1334,55,I,0.3343343343343343,13.37512391694299,fast,0.32499999999999996
1335,55,I,0.3353353353353353,13.369447229030454,fast,0.32499999999999996
1336,55,I,0.3363363363363363,13.363767266155108,fast,0.32499999999999996
1337,55,I,0.3373373373373373,13.3580842530013,fast,0.32499999999999996
1338,55,I,0.3383383383383383,13.352398414374042,fast,0.32499999999999996
1339,55,I,0.33933933933933935,13.346709975190116,fast,0.32499999999999996
1340,55,I,0.3403403403403403,13.341019160469173,fast,0.32499999999999996
1341,55,I,0.3413413413413413,13.335326195324834,fast,0.32499999999999996
1342,55,I,0.34234234234234234,13.329631304955786,fast,0.32499999999999996
1343,55,I,0.3433433433433433,13.323934714636874,fast,0.32499999999999996
1344,55,I,0.3443443443443443,13.318236649710185,fast,0.32499999999999996
1345,55,I,0.3453453453453453,13.31253733557614,fast,0.32499999999999996
1346,55,I,0.3463463463463463,13.306836997684576,fast,0.32499999999999996
1347,55,I,0.34734734734734735,13.301135861525824,fast,0.32499999999999996
1348,55,I,0.34834834834834827,13.295434152621796,fast,0.32499999999999996
1349,55,I,0.3493493493493493,13.28973209651706,fast,0.32499999999999996
1350,55,I,0.35035035035035034,13.284029918769914,fast,0.375
1351,55,I,0.3513513513513513,13.278327844943474,fast,0.375
1352,55,I,0.3523523523523523,13.27262610059674,fast,0.375
1353,55,I,0.3533533533533533,13.266924911275682,fast,0.375
1354,55,I,0.3543543543543543,13.261224502504312,fast,0.375
1355,55,I,0.35535535535535534,13.255525099775769,fast,0.375
1356,55,I,0.3563563563563563,13.249826928543392,fast,0.375
1357,55,I,0.3573573573573573,13.244130214211806,fast,0.375
1358,55,I,0.35835835835835833,13.238435182128008,fast,0.375
1359,55,I,0.35935935935935936,13.232742057572445,fast,0.375
1360,55,I,0.3603603603603603,13.227051065750112,fast,0.375
1361,55,I,0.3613613613613613,13.221362431781634,fast,0.375
1362,55,I,0.36236236236236236,13.215676380694369,fast,0.375
1363,55,I,0.36336336336336333,13.209993137413502,fast,0.375
1364,55,I,0.3643643643643643,13.204312926753147,fast,0.375
1365,55,I,0.3653653653653653,13.198635973407459,fast,0.375
1366,55,I,0.3663663663663663,13.192962501941738,fast,0.375
1367,55,I,0.36736736736736736,13.187292736783554,fast,0.375
1368,55,I,0.3683683683683683,13.181626902213862,fast,0.375
1369,55,I,0.3693693693693693,13.175965222358135,fast,0.375
1370,55,I,0.37037037037037035,13.170307921177498,fast,0.375
1371,55,I,0.37137137137137133,13.164655222459862,fast,0.375
1372,55,I,0.3723723723723723,13.159007349811082,fast,0.375
1373,55,I,0.37337337337337334,13.153364526646106,fast,0.375
1374,55,I,0.3743743743743743,13.147726976180133,fast,0.375
1375,55,I,0.37537537537537535,13.142094921419792,fast,0.375
1376,55,I,0.37637637637637633,13.136468585154317,fast,0.375
1377,55,I,0.3773773773773773,13.130848189946732,fast,0.375
1378,55,I,0.37837837837837834,13.125233958125047,fast,0.375
1379,55,I,0.3793793793793794,13.119626111773465,fast,0.375
1380,55,I,0.3803803803803803,13.1140248727236,fast,0.375
1381,55,I,0.38138138138138133,13.108430462545698,fast,0.375
1382,55,I,0.38238238238238237,13.102843102539866,fast,0.375
1383,55,I,0.38338338338338335,13.097263013727334,fast,0.375
1384,55,I,0.3843843843843844,13.091690416841697,fast,0.375
1385,55,I,0.38538538538538536,13.08612553232019,fast,0.375
1386,55,I,0.38638638638638634,13.08056858029497,fast,0.375
1387,55,I,0.38738738738738737,13.075019780584404,fast,0.375
1388,55,I,0.38838838838838835,13.06947935268437,fast,0.375
1389,55,I,0.38938938938938933,13.063947515759589,fast,0.375
1390,55,I,0.39039039039039036,13.058424488634936,fast,0.375
1391,55,I,0.39139139139139134,13.0529104897868,fast,0.375
1392,55,I,0.3923923923923924,13.047405737334433,fast,0.375
1393,55,I,0.39339339339339335,13.041910449031324,fast,0.375
1394,55,I,0.39439439439439433,13.036424842256583,fast,0.375
1395,55,I,0.39539539539539537,13.030949134006349,fast,0.375
1396,55,I,0.3963963963963964,13.0254835408852,fast,0.375
1397,55,I,0.3973973973973973,13.02002827909758,fast,0.375
1398,55,I,0.39839839839839836,13.014583564439262,fast,0.375
1399,55,I,0.3993993993993994,13.009149612288798,fast,0.375
1400,55,I,0.40040040040040037,13.003726637599001,fast,0.42500000000000004
1401,55,I,0.40140140140140135,12.998314854888452,fast,0.42500000000000004
1402,55,I,0.4024024024024024,12.992914478232997,fast,0.42500000000000004
1403,55,I,0.40340340340340336,12.987525721257297,fast,0.42500000000000004
1404,55,I,0.4044044044044044,12.982148797126365,fast,0.42500000000000004
1405,55,I,0.4054054054054054,12.976783918537139,fast,0.42500000000000004
1406,55,I,0.40640640640640635,12.971431297710065,fast,0.42500000000000004
1407,55,I,0.4074074074074074,12.96609114638071,fast,0.42500000000000004
1408,55,I,0.40840840840840836,12.960763675791373,fast,0.42500000000000004
1409,55,I,0.40940940940940934,12.955449096682742,fast,0.42500000000000004
1410,55,I,0.4104104104104104,12.950147619285548,fast,0.42500000000000004
1411,55,I,0.41141141141141135,12.944859453312256,fast,0.42500000000000004
1412,55,I,0.4124124124124124,12.939584807948767,fast,0.42500000000000004
1413,55,I,0.41341341341341337,12.934323891846137,fast,0.42500000000000004
1414,55,I,0.41441441441441434,12.929076913112336,fast,0.42500000000000004
1415,55,I,0.4154154154154154,12.923844079304,fast,0.42500000000000004
1416,55,I,0.4164164164164164,12.918625597418236,fast,0.42500000000000004
1417,55,I,0.41741741741741734,12.913421673884425,fast,0.42500000000000004
1418,55,I,0.41841841841841837,12.908232514556058,fast,0.42500000000000004
1419,55,I,0.4194194194194194,12.903058324702588,fast,0.42500000000000004
1420,55,I,0.4204204204204204,12.897899309001323,fast,0.42500000000000004
1421,55,I,0.42142142142142136,12.892755671529319,fast,0.42500000000000004
1422,55,I,0.4224224224224224,12.887627615755305,fast,0.42500000000000004
1423,55,I,0.4234234234234234,12.882515344531644,fast,0.42500000000000004
1424,55,I,0.4244244244244244,12.877419060086304,fast,0.42500000000000004
1425,55,I,0.4254254254254254,12.872338964014856,fast,0.42500000000000004
1426,55,I,0.42642642642642636,12.867275257272505,fast,0.42500000000000004
1427,55,I,0.4274274274274274,12.862228140166131,fast,0.42500000000000004
1428,55,I,0.4284284284284284,12.857197812346378,fast,0.42500000000000004
1429,55,I,0.42942942942942935,12.852184472799745,fast,0.42500000000000004
1430,55,I,0.4304304304304304,12.847188319840726,fast,0.42500000000000004
1431,55,I,0.43143143143143137,12.842209551103954,fast,0.42500000000000004
1432,55,I,0.4324324324324324,12.83724836353639,fast,0.42500000000000004
1433,55,I,0.4334334334334334,12.832304953389526,fast,0.42500000000000004
1434,55,I,0.43443443443443436,12.827379516211636,fast,0.42500000000000004
1435,55,I,0.4354354354354354,12.82247224684002,fast,0.42500000000000004
1436,55,I,0.4364364364364364,12.817583339393313,fast,0.42500000000000004
1437,55,I,0.43743743743743735,12.8127129872638,fast,0.42500000000000004
1438,55,I,0.4384384384384384,12.807861383109767,fast,0.42500000000000004
1439,55,I,0.4394394394394394,12.803028718847878,fast,0.42500000000000004
1440,55,I,0.4404404404404404,12.798215185645587,fast,0.42500000000000004
1441,55,I,0.4414414414414414,12.793420973913571,fast,0.42500000000000004
1442,55,I,0.4424424424424424,12.788646273298202,fast,0.42500000000000004
1443,55,I,0.4434434434434434,12.783891272674046,fast,0.42500000000000004
1444,55,I,0.4444444444444444,12.779156160136383,fast,0.42500000000000004
1445,55,I,0.4454454454454454,12.77444112299378,fast,0.42500000000000004
1446,55,I,0.4464464464464464,12.76974634776067,fast,0.42500000000000004
1447,55,I,0.4474474474474474,12.76507202014998,fast,0.42500000000000004
1448,55,I,0.4484484484484484,12.76041832506578,fast,0.42500000000000004
1449,55,I,0.4494494494494494,12.755785446595977,fast,0.42500000000000004
1450,55,I,0.4504504504504504,12.751173568005024,fast,0.475
1451,55,I,0.4514514514514514,12.746582871726675,fast,0.475
1452,55,I,0.4524524524524524,12.742013539356766,fast,0.475
1453,55,I,0.45345345345345345,12.737465751646035,fast,0.475
1454,55,I,0.45445445445445437,12.73293968849297,fast,0.475
1455,55,I,0.4554554554554554,12.728435528936693,fast,0.475
1456,55,I,0.45645645645645644,12.723953451149875,fast,0.475
1457,55,I,0.4574574574574574,12.719493632431695,fast,0.475
1458,55,I,0.4584584584584584,12.715056249200819,fast,0.475
1459,55,I,0.45945945945945943,12.710641476988421,fast,0.475
1460,55,I,0.4604604604604604,12.70624949043125,fast,0.475
1461,55,I,0.46146146146146144,12.701880463264711,fast,0.475
1462,55,I,0.4624624624624624,12.697534568315994,fast,0.475
1463,55,I,0.4634634634634634,12.693211977497244,fast,0.475
1464,55,I,0.46446446446446443,12.68891286179875,fast,0.475
1465,55,I,0.46546546546546547,12.684637391282193,fast,0.475
1466,55,I,0.4664664664664664,12.68038573507391,fast,0.475
1467,55,I,0.4674674674674674,12.676158061358208,fast,0.475
1468,55,I,0.46846846846846846,12.671954537370711,fast,0.475
1469,55,I,0.46946946946946944,12.667775329391738,fast,0.475
1470,55,I,0.4704704704704704,12.663620602739735,fast,0.475
1471,55,I,0.4714714714714714,12.659490521764733,fast,0.475
1472,55,I,0.4724724724724724,12.655385249841842,fast,0.475
1473,55,I,0.47347347347347346,12.65130494936479,fast,0.475
1474,55,I,0.4744744744744744,12.647249781739507,fast,0.475
1475,55,I,0.4754754754754754,12.643219907377727,fast,0.475
1476,55,I,0.47647647647647645,12.63921548569065,fast,0.475
1477,55,I,0.47747747747747743,12.63523667508264,fast,0.475
1478,55,I,0.4784784784784784,12.631283632944948,fast,0.475
1479,55,I,0.47947947947947944,12.627356515649497,fast,0.475
1480,55,I,0.4804804804804804,12.62345547854269,fast,0.475
1481,55,I,0.48148148148148145,12.619580675939265,fast,0.475
1482,55,I,0.48248248248248243,12.615732261116195,fast,0.475
1483,55,I,0.4834834834834834,12.611910386306622,fast,0.475
1484,55,I,0.48448448448448445,12.608115202693831,fast,0.475
1485,55,I,0.4854854854854855,12.604346860405277,fast,0.475
1486,55,I,0.4864864864864864,12.600605508506645,fast,0.475
1487,55,I,0.48748748748748744,12.596891294995945,fast,0.475
1488,55,I,0.48848848848848847,12.593204366797671,fast,0.475
1489,55,I,0.48948948948948945,12.589544869756978,fast,0.475
1490,55,I,0.4904904904904904,12.585912948633917,fast,0.475
1491,55,I,0.4914914914914914,12.582308747097708,fast,0.475
1492,55,I,0.49249249249249244,12.57873240772106,fast,0.475
1493,55,I,0.4934934934934935,12.575184071974524,fast,0.475
1494,55,I,0.4944944944944944,12.571663880220907,fast,0.475
1495,55,I,0.49549549549549543,12.568171971709708,fast,0.475
1496,55,I,0.49649649649649646,12.56470848457162,fast,0.475
1497,55,I,0.49749749749749744,12.56127355581306,fast,0.475
1498,55,I,0.4984984984984984,12.557867321310749,fast,0.475
1499,55,I,0.4994994994994995,12.554489915806341,fast,0.475
1500,55,I,0.5005005005005004,12.55114147290109,fast,0.525
1501,55,I,0.5015015015015014,12.547822125050569,fast,0.525
1502,55,I,0.5025025025025024,12.544532003559421,fast,0.525
1503,55,I,0.5035035035035035,12.541271238576176,fast,0.525
1504,55,I,0.5045045045045045,12.538039959088097,fast,0.525
1505,55,I,0.5055055055055054,12.53483829291608,fast,0.525
1506,55,I,0.5065065065065065,12.531666366709592,fast,0.525
1507,55,I,0.5075075075075075,12.52852430594167,fast,0.525
1508,55,I,0.5085085085085084,12.525412234903952,fast,0.525
1509,55,I,0.5095095095095095,12.522330276701759,fast,0.525
1510,55,I,0.5105105105105104,12.51927855324923,fast,0.525
