,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
39,106.0,106.0,OGLE-BLG-RRLYR-00001,"(50.0, inf]",0.73258757,,,,,,,,,,,,0.4
40,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.01
41,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.5,0.25,0.39975777554296665,20.5,0.14252458681775032,0.3015257316341637,0.13602984687708672,0.8127984109502269,0.10927043836744589,0.30906347181139077,0.07291647751002708,0.01
42,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.2545521669000117,30.5,0.0348245936775445,0.30152628088040934,0.13617352746943315,0.30153015308038583,0.030752693493094778,0.08698175243487494,0.007613912158998957,0.01
43,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.01
44,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.015
45,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.25,0.25,0.2515794412541147,20.5,0.037029071084960063,0.3015275125541864,0.12570753252032044,0.30153028161179996,0.03269932142617594,0.0924876476825903,0.008608377073308608,0.015
46,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.302546751890313,30.5,0.0007573852904334251,0.3015274730088319,0.3015247938517891,0.3051180138286881,0.0006679202564339517,0.0018891637704652202,3.588119242751915e-06,0.015
47,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.015
48,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.023
49,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.5,0.25,0.39975777554296654,20.5,0.14252458681775032,0.3015257316341637,0.13602984687708672,0.8127984109502269,0.10927043836744589,0.30906347181139077,0.07291647751002708,0.023
50,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.2545521669000117,30.5,0.0348245936775445,0.30152628088040934,0.13617352746943315,0.30153015308038583,0.03075269349309478,0.08698175243487495,0.007613912158998957,0.023
51,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.023
52,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.034
53,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.25,0.25,0.25157944125411463,20.5,0.037029071084960063,0.3015275125541864,0.12570753252032044,0.30153028161179996,0.03269932142617594,0.0924876476825903,0.008608377073308608,0.034
54,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.302546751890313,30.5,0.0007573852904334251,0.3015274730088319,0.3015247938517891,0.3051180138286881,0.0006679202564339479,0.0018891637704652093,3.588119242751916e-06,0.034
55,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.034
56,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.052
57,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.5,0.25,0.3997577755429666,20.5,0.14252458681775032,0.3015257316341637,0.13602984687708672,0.8127984109502269,0.10927043836744589,0.30906347181139077,0.0729164775100271,0.052
58,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.2545521669000117,30.5,0.0348245936775445,0.30152628088040934,0.13617352746943315,0.30153015308038583,0.030752693493094774,0.08698175243487492,0.007613912158998957,0.052
59,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.052
60,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.078
61,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.25,0.25,0.2515794412541147,20.5,0.037029071084960063,0.3015275125541864,0.12570753252032044,0.30153028161179996,0.03269932142617594,0.09248764768259031,0.008608377073308608,0.078
62,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.30254675189031305,30.5,0.0007573852904334251,0.3015274730088319,0.3015247938517891,0.3051180138286881,0.0006679202564339496,0.0018891637704652143,3.588119242751916e-06,0.078
63,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.078
64,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.117
65,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.5,0.25,0.39975777554296654,20.5,0.14252458681775032,0.3015257316341637,0.13602984687708672,0.8127984109502269,0.10927043836744589,0.30906347181139077,0.0729164775100271,0.117
66,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.2545521669000117,30.5,0.0348245936775445,0.30152628088040934,0.13617352746943315,0.30153015308038583,0.030752693493094778,0.08698175243487494,0.007613912158998957,0.117
67,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.117
68,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.176
69,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.25,0.25,0.2515794412541147,20.5,0.037029071084960063,0.3015275125541864,0.12570753252032044,0.30153028161179996,0.03269932142617594,0.0924876476825903,0.008608377073308608,0.176
70,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.302546751890313,30.5,0.0007573852904334251,0.3015274730088319,0.3015247938517891,0.3051180138286881,0.0006679202564339517,0.0018891637704652202,3.588119242751915e-06,0.176
71,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.176
72,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.265
73,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.5,0.25,0.39975777554296654,20.5,0.14252458681775032,0.3015257316341637,0.13602984687708672,0.8127984109502269,0.10927043836744589,0.30906347181139077,0.07291647751002708,0.265
74,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.2545521669000117,30.5,0.0348245936775445,0.30152628088040934,0.13617352746943315,0.30153015308038583,0.030752693493094778,0.08698175243487494,0.007613912158998957,0.265
75,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.265
76,119.0,119.0,OGLE-BLG-RRLYR-00002,"(10.0, 20.0]",0.30153381,,,,,,,,,,,,0.4
77,119.0,119.0,OGLE-BLG-RRLYR-00002,"(20.0, 30.0]",0.30153381,0.25,0.25,0.25157944125411463,20.5,0.037029071084960063,0.3015275125541864,0.12570753252032044,0.30153028161179996,0.03269932142617594,0.0924876476825903,0.008608377073308608,0.4
78,119.0,119.0,OGLE-BLG-RRLYR-00002,"(30.0, 50.0]",0.30153381,0.25,0.25,0.302546751890313,30.5,0.0007573852904334251,0.3015274730088319,0.3015247938517891,0.3051180138286881,0.0006679202564339508,0.0018891637704652176,3.588119242751915e-06,0.4
79,119.0,119.0,OGLE-BLG-RRLYR-00002,"(50.0, inf]",0.30153381,,,,,,,,,,,,0.4
