,_best_period,unique_filts_,ymean_by_filt_,omega,theta,source_id,Expected,E-C,dof,χ2,χ2 dof,Type,Subtype,Nterms,LS period 0,LS period 0 score,χ2 0,χ2 0/dof,LS period 1,LS period 1 score,χ2 1,χ2 1/dof,LS period 2,LS period 2 score,χ2 2,χ2 2/dof,LS period 3,LS period 3 score,χ2 3,χ2 3/dof,LS period 4,LS period 4 score,χ2 4,χ2 4/dof,LS period 5,LS period 5 score,χ2 5,χ2 5/dof,LS period 6,LS period 6 score,χ2 6,χ2 6/dof,LS period 7,LS period 7 score,χ2 7,χ2 7/dof,LS period 8,LS period 8 score,χ2 8,χ2 8/dof,LS period 9,LS period 9 score,χ2 9,χ2 9/dof
0,0.9949825251898732,['zg' 'zr'],[15.31179236 14.39263174],6.314870008375838,"[ 0.05420302  0.13024622  0.14614481 -0.02875704 -0.00823443 -0.04501713
  0.02875704  0.00823443  0.04501713]",3046201126584979584,1.8676208597739368,0.8726383345840636,177,29433.45151804528,166.2906865426287,CEP,T2CEP,1,0.9949825251898732,0.33042785900667654,29433.45151804528,166.2906865426287,0.49810467510267953,0.31452026936853245,30132.723320590274,170.24137469260043,1.0022261460393054,0.22855961660161436,33911.453644099005,191.59013358248026,0.33219793675805376,0.2264144849873592,34005.74050033899,192.122827685531,0.999857783014799,0.22612058025576337,34018.671011887796,192.1958814230949,0.9972954345050101,0.21812231080745165,34370.09099736358,194.18130506985074,0.4986546423171537,0.2070366633119234,34857.558639344235,196.93535954431772,0.4999168634583008,0.19647352887788183,35321.914679823356,199.558839999002,0.5013163902549875,0.18613271708780008,35776.48167178481,202.12701509482943,0.33244366495941113,0.18561909611937846,35799.05451373651,202.2545452753475
0,21.063180489055362,['zg' 'zr'],[13.77920416 12.70229735],0.29830183102900304,"[-0.377745   -0.47003899  0.51755966  0.00594101  0.01594224 -0.22823349
 -0.00594101 -0.01594224  0.22823349]",4161479334488856320,21.05532704691801,-0.007853442137353284,629,17089.756304323644,27.169723854250627,CEP,T2CEP,1,21.063180489055362,0.8985843867452156,17089.756304323644,27.169723854250627,0.9521788623802252,0.8153914071629096,31109.988518719863,49.459441206231894,1.0467839828185421,0.7754523626310811,37840.19435156187,60.15929149691871,19.88286773772092,0.7670742459190112,39252.331656439535,62.4043428560247,1.0498947543522161,0.735175528323643,44627.91332924504,70.95057762996032,0.9547254459016157,0.7010177803021208,50384.30767140146,80.10223795135367,22.39857510902763,0.6757980654487574,54633.91291323169,86.85836711165611,0.9496194902444841,0.6741614576944878,54910.394273353435,87.29792412297843,10.544292909384938,0.6625942887081757,56859.678117139854,90.39694454235271,0.4870992987743107,0.6592941473995463,57415.97982439176,91.28136697041616
0,15.251905079700881,['zg' 'zr'],[14.47039533 13.4078906 ],0.4119606878187319,"[-0.03533149 -0.58707751  0.04693904  0.01730738 -0.04816867 -0.104171
 -0.01730738  0.04816867  0.104171  ]",4114967140773219584,15.243837827557767,-0.00806725214311399,358,3452.866996872559,9.644879879532288,CEP,T2CEP,1,15.251905079700881,0.9206035208618389,3452.866996872559,9.644879879532288,0.9360570835206262,0.8489548204053048,6568.9187329887245,18.34893500834839,1.0670603951741804,0.8253827827301672,7593.972361631712,21.212213300647242,14.61812659159169,0.8054987117744657,8458.81216863212,23.627966951486368,1.0702775064860897,0.7586228361328825,10497.34449107692,29.322191315857317,0.9335572990557256,0.7371299566308014,11432.225037785689,31.93358949102148,15.9261775069525,0.7316455766243463,11670.709079456912,32.59974603200255,0.9385024338165362,0.710791439779458,12577.683569075365,35.13319432702616,0.4828412169634963,0.6796745483995956,13930.932401768026,38.91321899935203,14.024809752584096,0.6512314107306559,15167.935941988511,42.368536150805895
0,3.891571671324207,['zg' 'zi' 'zr'],[15.17864277 13.93322317 14.21904903],1.6145624025065357,"[ 0.05489786  0.32595492  0.10001457 -0.0381329   0.08471141  0.02803662
  0.00067748 -0.01176747  0.00482031  0.03745542 -0.07294394 -0.03285693]",2072235820984829312,3.8918715985387413,0.0002999272145345344,1150,79623.22883826625,69.23759029414457,CEP,T2CEP,1,3.891571671324207,0.8024028330138224,79623.22883826625,69.23759029414457,1.340850140531998,0.6339912426997378,147486.2679245025,128.24892863000215,0.7937833917385685,0.6124970326343294,156147.72240046939,135.7806281743212,0.44251747615137454,0.5628180262741852,176144.0401055612,153.16873052657496,0.5727972958670258,0.5143632904213216,195689.04815751288,170.1643897021851,0.7955446176877592,0.5094606779652638,197653.44362980788,171.8725596780938,1.3459008351316397,0.44253592225059335,224634.6644401779,195.334490817546,0.36382273891712735,0.35894697777480233,258224.52778406843,224.54306763832037,0.3065010652379982,0.3502262482178032,261827.03197232526,227.675679975935,0.5718551160054779,0.29291678190406556,284925.18802749395,247.76103306738605
0,3.897147715604383,['zg' 'zr'],[14.45368285 13.48115003],1.6122522844133889,"[ 0.03210365  0.14729337  0.15442294 -0.03128327  0.02910806  0.05045551
  0.03128327 -0.02910806 -0.05045551]",2072329902270080128,3.896709537509397,-0.0004381780949858083,543,7829.227947549471,14.418467675045065,CEP,T2CEP,1,3.897147715604383,0.8783851550647801,7829.227947549471,14.418467675045065,1.3401112160315731,0.6910527132362106,19889.367249204064,36.62866896722664,0.7939905148742106,0.6748703512342518,20931.170088362458,38.54727456420342,0.572663359185424,0.5807774817878522,26988.642956385822,49.70284154030538,0.44257907987984507,0.5801115433777626,27031.56929552736,49.78189557187359,1.3452805574141264,0.506281473049215,31784.5758991232,58.53513056928766,0.7957699922485266,0.5058619708128628,31811.61579056096,58.584927791088326,0.36376032281772547,0.39071029649032213,39224.86348760153,72.23731765672473,0.306526037254263,0.34449706966628385,42200.000008761715,77.7163904397085,0.571734094126991,0.2623933200127909,47485.69142580194,87.45062877679915
0,15.78208732761239,['zg' 'zi' 'zr'],[15.39163472 13.79011056 14.44268876],0.3981213116332531,"[ 0.0075795  -0.07912458 -0.53172857  0.03990788  0.03509994 -0.12459977
  0.05270819  0.04610756  0.09320674 -0.09261607 -0.0812075   0.03139303]",2072446725377780352,15.792684529753403,0.010597202141013895,1176,52906.01416680293,44.98810728469637,CEP,T2CEP,1,15.78208732761239,0.9388071916200195,52906.01416680293,44.98810728469637,1.0644594385935744,0.6923021959584394,266033.9503233944,226.21934551309047,0.9378812817862547,0.6311155455707025,318935.51511001575,271.2036693112379,0.4839739996593113,0.5848765161055475,358844.7651986206,305.1401064614121,0.940356004254664,0.531039172452576,405459.0492271825,344.77810308433885,0.5156166083434635,0.519832153213603,415058.4515275293,352.94086014245687,1.06768986334314,0.4041843795403427,515110.26380129345,438.018931803821,0.33988077695405394,0.3580040358063149,555050.0939024067,471.9813723659921,0.5148749012368901,0.3281934385206998,580832.3701028754,493.9050766180913,0.325832113446902,0.31988930724015946,587663.9108720812,499.7142099252391
0,0.5193740912003507,['zg' 'zr'],[16.90558628 16.33439965],12.09761020742912,"[-0.00236428  0.32206566  0.16082309  0.12404605  0.07201333  0.06875922
 -0.12404605 -0.07201333 -0.06875922]",4161946665611276416,1.173880251796758,0.6545061605964072,332,13040.865164196455,39.27971434998932,RR,RRAB,1,0.5193740912003507,0.7084284967697376,13040.865164196455,39.27971434998932,0.3415162351216963,0.674386955185401,14563.49166323998,43.86593874469874,1.083841958876986,0.6261909097059597,16719.104692230918,50.35874907298469,0.25456897584925375,0.5912292890475703,18282.876584395595,55.06890537468553,0.3418288367083524,0.5854509886979944,18541.337102604997,55.84740091146084,12.909371766492994,0.5223312571516981,21364.401610815643,64.3506072614929,0.25440074592561734,0.5132543019601367,21770.4894397663,65.57376337279007,1.080725313050442,0.5106447445156718,21887.140031933777,65.92512057811379,0.5201164654939189,0.5049160109761137,22143.41622511792,66.69703682264434,0.20280299631817672,0.4819967906482289,23168.52732703565,69.7847208645652
0,0.6078221724735695,['zg' 'zr'],[18.41596301 17.3777465 ],10.337209782278556,"[-0.00800943 -0.13923079  0.28311312 -0.02673303 -0.03656609  0.01988707
  0.02673303  0.03656609 -0.01988707]",4162280019470004480,1.3770803188401968,0.7692581463666273,36,651.8284498927661,18.106345830354613,RR,RRAB,1,0.6078221724735695,0.7796478950247234,651.8284498927661,18.106345830354613,0.3776521563655396,0.7471406972587764,747.9885302455291,20.777459173486918,1.5567797055398007,0.7110060279241446,854.8805267724488,23.746681299234687,0.019656223420838743,0.6891034905830253,919.6705276056647,25.546403544601798,1.549554560736706,0.672573596713844,968.5683422905188,26.904676174736633,0.01927624409770616,0.6594933506318511,1007.2608640184587,27.979468444957188,0.02953497857003583,0.6584189945698897,1010.4360230847012,28.067667307908366,0.01601448227703783,0.6519639319376515,1029.5177180073144,28.59771438909207,0.022905377276939334,0.6379192633754388,1071.066725808554,29.75185349468206,0.020051531401707238,0.6362921002041236,1075.8931126294597,29.88591979526277
0,11.928915038847226,['zg' 'zr'],[14.26982315 13.11575333],0.5267189251258826,"[-0.0397682   0.1633803  -0.33263284  0.08110599  0.07130386 -0.05538293
 -0.08110599 -0.07130386  0.05538293]",2073922579215436288,11.928206663827211,-0.0007083750200145289,738,17535.510128316128,23.760853832406678,CEP,T2CEP,1,11.928915038847226,0.9308893605510679,17535.510128316128,23.760853832406678,0.9202808985283508,0.7622684098965937,60321.028439626294,81.73581089380257,1.0882009794380065,0.7074707776192293,74225.25689253671,100.57622885167575,0.47923224652492236,0.6403044909244979,91267.87455054591,123.66920670805679,0.5211030493588681,0.6283115354760643,94310.79410471178,127.79240393592382,1.091465634333693,0.5772696030358404,107262.02299726289,145.34149457623698,0.922637429088422,0.530518107731381,119124.78672197746,161.41570016528112,0.3236810665421657,0.46106642222901534,136747.2881659079,185.2944284090893,0.3422557888270848,0.4004807323598628,152120.05925290915,206.12474153510726,0.47858956759264853,0.37486106226168814,158620.64201851495,214.9331192662804
0,3.3709059974949924,['zg' 'zi' 'zr'],[14.27283215 12.57481655 13.15553113],1.8639455718577689,"[ 0.02228547  0.22098579 -0.13259479 -0.00917564  0.0852688  -0.12434067
 -0.00945158 -0.08486379  0.1776449   0.01862722 -0.00040501 -0.05330423]",2073935223599391872,3.3703087069161306,-0.0005972905788618199,782,39451.933089790386,50.450042314309954,CEP,T2CEP,1,3.3709059974949924,0.8361189666698141,39451.933089790386,50.450042314309954,0.769577360042108,0.7026453903844212,71584.82641236298,91.54069873703706,0.5860956390598684,0.6100696743237118,93871.7913763115,120.04065393390218,1.4216481660302511,0.5997673175745635,96352.30251088593,123.21266305739888,1.416182789217799,0.5690795058186484,103738.59568734287,132.65805075107784,0.43488365818498975,0.4898662532338408,122809.28581312744,157.04512252318088,0.43435665050111927,0.4077502997766788,142578.34594650456,182.3252505709777,3.3394448719240537,0.39194726527558915,146382.89443560835,187.19040209157077,0.30282622143619,0.374690104531418,150532.9504453017,192.49737908606357,0.7711870108767374,0.3583030682387253,154482.24907470142,197.54763308785348
0,4.602620482086096,['zg' 'zr'],[17.58468773 16.4063825 ],1.3651321745154597,"[-0.03014499  0.24138553 -0.08214886  0.05953038 -0.00141038 -0.00761603
 -0.05953038  0.00141038  0.00761603]",4481196291983931392,5.460453224643965,0.8578327425578687,408,2830.212220132495,6.936794657187488,CEP,T2CEP,1,4.602620482086096,0.9564232030041441,2830.212220132495,6.936794657187488,1.2730065096357084,0.8721083782116075,8306.373878265425,20.358759505552513,0.5600166994767644,0.8008040510663498,12937.516315041572,31.709598811376402,0.8196330961713384,0.798019518835813,13118.349820640766,32.152818187845014,1.2773108609221264,0.710636356898392,18793.7952613043,46.06322367966741,0.3586275945249511,0.6943389064719064,19852.325017021605,48.65765935544511,0.8214317237524672,0.6784299956994417,20885.57392773846,51.19013217582956,0.5591862087669318,0.6656483975340481,21715.72060136297,53.22480539549748,0.45042781355975753,0.63073193251207,23983.534190395934,58.78317203528415,4.659706592719869,0.5624560424261972,28417.933742795823,69.65179838920545
0,4.497750879186994,['zg' 'zr'],[13.85673815 12.77740098],1.3969616094689807,"[-0.02571351 -0.34678629  0.00826899 -0.00326863 -0.07532392 -0.01197898
  0.00326863  0.07532392  0.01197898]",3051692843568009600,4.7880073718758,0.2902564926888056,185,14997.952505253841,81.07001354191266,CEP,T2CEP,1,4.497750879186994,0.7960947678244961,14997.952505253841,81.07001354191266,0.8163203634182945,0.67825680541721,23665.37419539322,127.9209415967201,1.281477816550531,0.667899498011767,24427.210633248716,132.03897639593902,0.44940117197264273,0.4902859600307708,37491.34973994647,202.65594454025117,0.8179292131148272,0.48535899144920325,37853.73851619709,204.61480279025454,0.5609086649857103,0.4678042239269113,39144.952885757295,211.5943399230124,0.44892380817363453,0.42499546418301487,42293.69521788422,228.6145687453201,4.5446748476307866,0.4094367030153939,43438.09735576226,234.80052624736354,0.5616326908744169,0.3656531244510216,46658.57426440377,252.20850953731767,0.3097989453321251,0.3581548907738279,47210.091547585296,255.1896840410016
0,3.2889776388523724,['zg' 'zr'],[13.48004595 12.22619439],1.9103764139217398,"[ 0.09778432 -0.19546144  0.27304131 -0.10754523 -0.01139252  0.02019912
  0.10754523  0.01139252 -0.02019912]",3052092481686246016,3.94715188264256,0.6581742437901874,490,12359.283397976174,25.223027342808518,CEP,T2CEP,1,3.2889776388523724,0.8379056596553672,12359.283397976174,25.223027342808518,0.7652177438428084,0.7172437626169089,21559.619017279765,43.99922248424442,1.43108638836276,0.704425963789749,22536.949253248342,45.99377398622111,1.4366936651635234,0.513095494674564,37125.66280467236,75.76665878504564,0.432983515852815,0.49525459459373083,38486.11642670752,78.5430947483827,0.7668675048266443,0.49063892646886637,38837.951379559134,79.2611252644064,0.5886251596012823,0.48196134132489515,39499.53228747357,80.61129038259912,0.4334938774147719,0.46825628763959853,40544.66061525842,82.74420533726209,3.2606325616159477,0.4584391256974919,41293.15882429675,84.27175270264642,0.6207062479206061,0.45410912409304477,41623.36688606366,84.94564670625238
0,1.8495590851611405,['zg' 'zi' 'zr'],[16.97593768 16.76616091 16.78603591],3.3971260272726953,"[ 0.04238639 -0.2927986   0.09974188  0.04225591 -0.13975277 -0.00395978
 -0.03606374  0.1151831   0.01240056 -0.00619216  0.02456967 -0.00844078]",1452873980380919040,1.8494835690007527,-7.551616038781184e-05,291,20157.37252800507,69.26932140207929,CEP,ACEP,1,1.8495590851611405,0.7313517201557678,20157.37252800507,69.26932140207929,0.6479304434216768,0.60952821581321,29298.189092097586,100.68106217215666,2.1643392981981453,0.5401986134141976,34500.24358747684,118.557538101295,0.6840087151899715,0.5222913178085743,35843.82396783311,123.17465281042305,0.3931913325139176,0.49400331101622885,37966.39882300202,130.46872447767018,2.1774335783012906,0.4560318834970758,40815.51266813696,140.259493704938,0.6491010456082378,0.3931580621768791,45533.16486501399,156.4713569244467,0.282007540335545,0.37694695471338563,46749.523282901835,160.65128275911283,0.4057324732934554,0.3611331370575096,47936.04990062353,164.7286938165757,0.3927611237962768,0.2951672809899338,52885.73825225952,181.73793213834887
0,15.021095545437799,['zg'],[12.98535226],0.41829074904512625,"[-8.92915221e-04  7.60774656e-03  7.34116117e-02 -4.54767172e-24
 -2.71514912e-13  6.03169742e-12]",2092081490462877824,15.029444856391486,0.00834931095368674,556,14827.242366297725,26.66770209765778,CEP,T2CEP,1,15.021095545437799,0.4616700853484578,14827.242366297725,26.66770209765778,0.9352226079384146,0.38207998817322103,17019.395595490467,30.610423732896525,1.0711657723925527,0.3023582638922704,19215.174235319435,34.55966589086229,1.068241326325755,0.2912489016097194,19521.15984491542,35.1099997210709,0.483235935094238,0.2849674965426796,19694.16883586134,35.42116697097363,0.5164567943936638,0.2607196289544883,20362.028822480745,36.622353997267524,0.9374654550662057,0.2566125192299319,20475.151109861745,36.825811348672204,0.9366436025437082,0.238088143211352,20985.36873930504,37.7434689555846,14.462710089426434,0.21716384453266435,21561.68753454514,38.78001355134018,1.069515683909955,0.20685243875567907,21845.6949961992,39.29081833848777
